customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,customer_segment
32907,Ava,Dlamini,19,Mpumalanga,Emalahleni,Employed,28231.63,2019-08-05,2019,8,5,0,19.0,20045.1,1055.005263157895,6675.55,Middle Income
32908,Mia,Van Wyk,52,Western Cape,Stellenbosch,Employed,40110.12,2025-04-10,2025,4,10,3,17.0,757866.1,44580.35882352941,738401.21,High Income
32909,Mia,Dlamini,45,Mpumalanga,Secunda,Employed,20186.27,2018-04-05,2018,4,5,3,17.0,1021636.39,60096.25823529412,1000000.0,Middle Income
32910,Oliver,Van Wyk,48,Mpumalanga,Mbombela,Employed,44890.1,2017-07-30,2017,7,30,6,6.0,7446.62,1241.1033333333332,4779.69,High Income
32911,Sipho,Botha,36,Kwazulu-Natal,Richards Bay,Self-employed,32428.58,2025-03-26,2025,3,26,2,,,,,High Income
32912,Ava,Naidoo,34,Gauteng,Johannesburg,Self-employed,43933.52,2025-01-21,2025,1,21,1,9.0,4384.38,487.15333333333336,1099.82,High Income
32913,Thabo,Ndlovu,46,Kwazulu-Natal,Durban,Employed,47164.46,2017-10-15,2017,10,15,6,15.0,10432.92,695.528,2571.11,High Income
32914,Oliver,Williams,35,Gauteng,Pretoria,Employed,68629.19,2021-02-09,2021,2,9,1,10.0,11458.31,1145.831,3487.24,Very High Income
32915,Amahle, Botha ,31,North West,Rustenburg,Self-employed,10564.75,2016-01-24,2016,1,24,6,,,,,Middle Income
32916,Kabelo,Dlamini,57,Kwazulu-Natal,Pietermaritzburg,Employed,24800.31,2013-09-17,2013,9,17,1,6.0,10369.079999999998,1728.1799999999996,5934.94,Middle Income
32917,Noah,Jacobs,34,Limpopo,Thohoyandou,Employed,16627.75,2025-12-30,2025,12,30,1,5.0,6444.64,1288.928,1920.93,Middle Income
32918,Oliver,Dlamini,47,Kwazulu-Natal,Durban,Self-employed,21239.92,2022-06-02,2022,6,2,3,,,,,Middle Income
32919,Anele,Mokoena,30,Gauteng,Johannesburg,Employed,11010.81,2019-09-19,2019,9,19,3,,,,,Middle Income
32920,Amahle,Khumalo,35,Kwazulu-Natal,Richards Bay,Nan,27359.58,2018-05-23,2018,5,23,2,4.0,7996.319999999999,1999.08,4219.23,Middle Income
32921,Lerato,Nkosi,47,Mpumalanga,Mbombela,Retired,54432.75,2022-04-29,2022,4,29,4,36.0,51171.81,1421.4391666666666,18570.61,High Income
32922,Nomsa,Botha,37,Gauteng,Pretoria,Self-employed,45163.05,2019-03-02,2019,3,2,5,,,,,High Income
32923,Amelia,Botha,42,Gauteng,Johannesburg,Employed,11127.0,2019-03-28,2019,3,28,3,45.0,70202.03,1560.045111111111,10777.45,Middle Income
32924,Lerato,Ndlovu,25,North West,Mahikeng,Student,14283.08,2013-08-12,2013,8,12,0,,,,,Middle Income
32925,Bongani,Mahlangu,18,Gauteng,Johannesburg,Employed,14924.57,2017-11-08,2017,11,8,2,6.0,4957.89,826.315,1864.48,Middle Income
32926,Lucas,Jacobs,41,Limpopo,Thohoyandou,Employed,21452.22,2024-06-21,2024,6,21,4,7.0,4429.64,632.8057142857143,1057.0,Middle Income
32927,Emma,Khumalo,44,Gauteng,Pretoria,Self-employed,39331.25,2012-12-29,2012,12,29,5,11.0,7472.860000000001,679.3509090909091,1411.69,High Income
32928,Kabelo,Williams,23,Limpopo,Tzaneen,Employed,17512.11,2024-05-20,2024,5,20,0,,,,,Middle Income
32929,Thabo,Naidoo,29,Kwazulu-Natal,Durban,Unemployed,73091.3,2025-08-23,2025,8,23,5,6.0,4445.37,740.895,1039.28,Very High Income
32930,Lerato,Ndlovu,45,Gauteng,Midrand,Employed,16923.11,2021-09-17,2021,9,17,4,9.0,6781.139999999999,753.4599999999999,2146.01,Middle Income
32931,Bongani,Khumalo,45,Western Cape,Stellenbosch,Employed,56525.56,2012-07-18,2012,7,18,2,4.0,9646.35,2411.5875,8226.89,High Income
32932,Oliver,Sithole,43,Gauteng,Johannesburg,Employed,17252.62,2017-02-14,2017,2,14,1,8.0,6010.88,751.36,2002.1,Middle Income
32933,Amahle,Nkosi,32,Eastern Cape,Gqeberha,Employed,16436.23,2024-11-08,2024,11,8,4,11.0,10129.18,920.8345454545456,3953.22,Middle Income
32934,Ethan,Molefe,35,Gauteng,Soweto,Employed,30054.47,2022-10-24,2022,10,24,0,7.0,6290.06,898.5799999999999,2737.16,High Income
32935,Sibusiso,Williams,18,Gauteng,Johannesburg,Self-employed,15916.96,2023-12-26,2023,12,26,1,4.0,7131.02,1782.755,4091.43,Middle Income
32936,Amahle,Nkosi,33,Kwazulu-Natal,Pietermaritzburg,Employed,32155.09,2018-08-23,2018,8,23,3,15.0,13052.71,870.1806666666668,2883.86,High Income
32937,Ayanda,Sithole,35,North West,Mahikeng,Self-employed,11102.33,2014-01-29,2014,1,29,2,17.0,17040.850000000002,1002.4029411764708,6321.01,Middle Income
32938,Lerato,Nkosi,45,Gauteng,Pretoria,Employed,30623.77,2018-09-23,2018,9,23,6,,,,,High Income
32939,Liam,Mabena,30,Eastern Cape,East London,Employed,36311.48,2018-12-11,2018,12,11,1,9.0,16070.24,1785.5822222222223,4712.0,High Income
32940,Naledi,Dlamini,53,Mpumalanga,Emalahleni,Self-employed,20025.86,2014-10-25,2014,10,25,5,,,,,Middle Income
32941,Lucas,Naidoo,32,Kwazulu-Natal,Richards Bay,Employed,27169.81,2014-06-11,2014,6,11,2,17.0,14587.23,858.0723529411764,3146.13,Middle Income
32942,Emma,Mokoena,42,North West,Klerksdorp,Self-employed,45566.65,2020-01-31,2020,1,31,4,30.0,413972.38,13799.079333333331,384534.5,High Income
32943,Ava,Jacobs,25,Kwazulu-Natal,Pietermaritzburg,Employed,15726.27,2012-09-12,2012,9,12,2,6.0,4203.3,700.5500000000001,1633.27,Middle Income
32944,Mia,Khumalo,39,Eastern Cape,Gqeberha,Unemployed,37985.56,2014-11-28,2014,11,28,4,11.0,10752.5,977.5,3229.9,High Income
32945,Emma,Khumalo,55,Limpopo,Thohoyandou,Employed,24077.96,2017-06-16,2017,6,16,4,12.0,14229.59,1185.799166666667,3601.4,Middle Income
32946,Amelia,Naidoo,56,Gauteng,Pretoria,Employed,13993.63,2013-06-11,2013,6,11,1,11.0,15000.96,1363.7236363636364,10237.19,Middle Income
32947,Noah,Jacobs,31,Kwazulu-Natal,Durban,Employed,23178.96,2020-02-13,2020,2,13,3,,,,,Middle Income
32948,Lucas,Pillay,28,Kwazulu-Natal,Richards Bay,Employed,24605.23,2013-01-02,2013,1,2,2,19.0,16455.91,866.1005263157895,4728.01,Middle Income
32949,Noah,Molefe,18,Gauteng,Pretoria,Nan,16630.38,2015-07-17,2015,7,17,4,13.0,12801.82,984.7553846153846,2930.48,Middle Income
32950,Nomsa,Mabena,28,Kwazulu-Natal,Richards Bay,Employed,22569.63,2020-09-15,2020,9,15,1,,,,,Middle Income
32951,Bongani,Botha,42,Free State,Bethlehem,Employed,36547.92,2019-03-03,2019,3,3,6,,,,,High Income
32952,Kabelo,Botha,37,Western Cape,George,Employed,18842.1,2012-04-03,2012,4,3,1,54.0,43574.54,806.935925925926,3779.13,Middle Income
32953,Mia,Jacobs,46,Gauteng,Midrand,Employed,25032.17,2014-05-25,2014,5,25,6,6.0,8010.27,1335.045,3152.3,Middle Income
32954,Sipho,Dlamini,19,Gauteng,Johannesburg,Self-employed,0.0,2012-07-19,2012,7,19,3,,,,,
32955,Amelia,Jacobs,34,Gauteng,Soweto,Employed,8360.48,2014-08-18,2014,8,18,0,,,,,Low Income
32956,Amahle,Mokoena,51,Kwazulu-Natal,Richards Bay,Student,17580.74,2014-10-10,2014,10,10,4,22.0,23512.21,1068.736818181818,7078.56,Middle Income
32957,Zanele,Sithole,18,Western Cape,Cape Town,Employed,10577.55,2021-01-31,2021,1,31,6,5.0,11465.91,2293.182,4482.04,Middle Income
32958,Lerato,Mabena,24,Kwazulu-Natal,Durban,Employed,6391.72,2016-10-15,2016,10,15,5,13.0,13093.73,1007.21,2837.78,Low Income
32959,Mia,Pillay,28,Western Cape,Cape Town,Employed,22069.28,2014-11-08,2014,11,8,5,8.0,24613.22,3076.6525,10743.83,Middle Income
32960,Emma,Williams,33,North West,Klerksdorp,Employed,6575.93,2020-05-29,2020,5,29,4,18.0,17759.0,986.6111111111112,2871.19,Low Income
32961,Sibusiso,Adams,46,Mpumalanga,Mbombela,Employed,13381.35,2021-09-21,2021,9,21,1,17.0,17083.73,1004.925294117647,3457.89,Middle Income
32962,Amelia,Mthembu,42,Gauteng,Soweto,Unemployed,0.0,2012-07-27,2012,7,27,4,2.0,644.55,322.275,424.55,
32963,Lerato,Naidoo,52,Western Cape,George,Employed,31122.1,2018-02-02,2018,2,2,4,22.0,25222.89,1146.495,3420.78,High Income
32964,Sipho,Ndlovu,0,Gauteng,Soweto,Nan,0.0,2025-08-31,2025,8,31,6,7.0,4635.21,662.1728571428572,1132.16,
32965,Ava,Mokoena,38,Western Cape,Cape Town,Employed,15911.86,2015-06-23,2015,6,23,1,,,,,Middle Income
32966,Bongani,Ndlovu,52,Free State,Bethlehem,Retired,6531.2,2014-05-28,2014,5,28,2,12.0,8872.81,739.4008333333333,1710.34,Low Income
32967,Anele,Mahlangu,18,Kwazulu-Natal,Pietermaritzburg,Nan,18617.31,2019-10-08,2019,10,8,1,9.0,10495.06,1166.1177777777775,3700.98,Middle Income
32968,Amahle,Van Wyk,24,Kwazulu-Natal,Pietermaritzburg,Employed,14519.02,2023-11-20,2023,11,20,0,8.0,6052.4,756.55,2286.0,Middle Income
32969,Amelia,Naidoo,50,Limpopo,Polokwane,Retired,13057.73,2015-10-25,2015,10,25,6,10.0,10057.55,1005.755,3959.3,Middle Income
32970,Liam,Dlamini,74,Limpopo,Polokwane,Student,18052.11,2020-08-18,2020,8,18,1,,,,,Middle Income
32971,Lerato,Jacobs,18,Gauteng,Johannesburg,Self-employed,12215.44,2013-08-17,2013,8,17,5,11.0,14468.73,1315.3390909090908,5596.69,Middle Income
32972,Thabo,Jacobs,55,Kwazulu-Natal,Richards Bay,Employed,69045.2,2025-03-30,2025,3,30,6,15.0,16450.32,1096.688,4777.2,Very High Income
32973,Amelia,Mabena,28,Kwazulu-Natal,Pietermaritzburg,Student,22662.8,2017-07-18,2017,7,18,1,8.0,4874.42,609.3025,1417.41,Middle Income
32974,Noah,Ndlovu,18,Eastern Cape,Mthatha,Student,59006.76,2012-12-09,2012,12,9,6,,,,,High Income
32975,Liam,Van Wyk,56,Gauteng,Pretoria,Student,16040.34,2016-07-09,2016,7,9,5,8.0,5497.89,687.23625,1626.81,Middle Income
32976,Oliver,Mahlangu,68,Gauteng,Johannesburg,Employed,13386.23,2017-03-12,2017,3,12,6,7.0,8052.1,1150.3,2848.2,Middle Income
32977,Ava,Naidoo,35,Gauteng,Midrand,Self-employed,28093.68,2023-06-13,2023,6,13,1,,,,,Middle Income
32978,Naledi,Mahlangu,32,Gauteng,Pretoria,Employed,19986.49,2013-11-15,2013,11,15,4,7.0,11038.38,1576.9114285714288,3966.87,Middle Income
32979,Thabo,Ndlovu,43,Gauteng,Midrand,Self-employed,19171.76,2014-04-04,2014,4,4,4,6.0,10211.47,1701.9116666666669,8021.67,Middle Income
32980,Noah,Mokoena,51,Free State,Bethlehem,Employed,17331.14,2022-03-13,2022,3,13,6,42.0,407748.03,9708.28642857143,360315.53,Middle Income
32981,Kabelo,Molefe,35,Gauteng,Johannesburg,Unemployed,13662.25,2022-01-11,2022,1,11,1,16.0,26542.63,1658.914375,6735.98,Middle Income
32982,Naledi,Jacobs,41,Northern Cape,Upington,Employed,36664.43,2023-01-28,2023,1,28,5,35.0,39264.8,1121.8514285714286,7334.28,High Income
32983,Bongani,Van Wyk,56,Gauteng,Midrand,Employed,8749.5,2025-02-25,2025,2,25,1,21.0,26374.69,1255.937619047619,7649.55,Low Income
32984,Kabelo,Botha,32,North West,Klerksdorp,Self-employed,12391.05,2021-07-14,2021,7,14,2,,,,,Middle Income
32985,Oliver,Dlamini,21,Gauteng,Johannesburg,Employed,17851.57,2012-06-08,2012,6,8,4,6.0,11268.75,1878.125,5520.08,Middle Income
32986,Liam,Dlamini,27,Gauteng,Johannesburg,Employed,32184.57,2016-04-15,2016,4,15,4,7.0,15627.2,2232.457142857143,6452.92,High Income
32987,Emma,Adams,23,Gauteng,Soweto,Employed,16928.66,2018-01-17,2018,1,17,2,11.0,10827.98,984.3618181818182,4064.36,Middle Income
32988,Emma,Sithole,41,Gauteng,Johannesburg,Self-employed,12698.86,2014-01-03,2014,1,3,4,3.0,2685.37,895.1233333333333,1818.47,Middle Income
32989,Lerato,Mthembu,45,Gauteng,Soweto,Employed,22501.48,2018-09-10,2018,9,10,0,20.0,468753.57,23437.6785,454666.08,Middle Income
32990,Amelia,Mokoena,80,Eastern Cape,Gqeberha,Employed,30667.65,2014-12-24,2014,12,24,2,4.0,7680.969999999999,1920.2425,3870.6,High Income
32991,Amelia,Pillay,40,Gauteng,Johannesburg,Self-employed,26138.8,2020-08-17,2020,8,17,0,9.0,606038.67,67337.63,599848.63,Middle Income
32992,Oliver,Mokoena,59,Western Cape,Stellenbosch,Unemployed,77582.99,2017-05-22,2017,5,22,0,12.0,12805.91,1067.1591666666666,2378.55,Very High Income
32993,Thabo,Adams,43,Gauteng,Midrand,Employed,29025.92,2013-11-27,2013,11,27,2,,,,,Middle Income
32994,Nomsa,Ndlovu,43,Eastern Cape,Gqeberha,Self-employed,0.0,2017-04-06,2017,4,6,3,,,,,
32995,Naledi,Sithole,45,Kwazulu-Natal,Pietermaritzburg,Self-employed,31852.06,2014-07-17,2014,7,17,3,14.0,18781.42,1341.53,12055.12,High Income
32996,Naledi,Mahlangu,39,Gauteng,Pretoria,Self-employed,100986.8,2015-11-28,2015,11,28,5,18.0,21296.73,1183.1516666666666,4283.48,Very High Income
32997,Sophia,Naidoo,27,Western Cape,Cape Town,Student,61458.99,2017-07-11,2017,7,11,1,23.0,22156.88,963.3426086956522,3900.67,Very High Income
32998,Ava,Khumalo,34,Free State,Bethlehem,Self-employed,17526.31,2023-01-26,2023,1,26,3,18.0,14459.69,803.3161111111111,2126.23,Middle Income
32999,Lucas,Molefe,34,Eastern Cape,Mthatha,Employed,32652.13,2015-11-30,2015,11,30,0,22.0,13433.2,610.6,1495.42,High Income
33000,Mia,Khumalo,45,Kwazulu-Natal,Richards Bay,Self-employed,56587.47,2018-01-11,2018,1,11,3,7.0,11555.6,1650.7999999999995,4626.11,High Income
33001,Nomsa,Williams,38,Kwazulu-Natal,Durban,Student,10612.7,2013-10-03,2013,10,3,3,,,,,Middle Income
33002,Sophia,Adams,39,Gauteng,Soweto,Employed,15315.61,2023-08-31,2023,8,31,3,,,,,Middle Income
33003,Sophia,Mokoena,41,Kwazulu-Natal,Durban,Retired,9298.88,2024-01-02,2024,1,2,1,17.0,20954.32,1232.607058823529,5300.43,Low Income
33004,Zanele,Nkosi,29,Free State,Bloemfontein,Employed,30552.84,2017-12-07,2017,12,7,3,,,,,High Income
33005,Liam,Molefe,35,Free State,Bloemfontein,Self-employed,63381.43,2019-05-28,2019,5,28,1,,,,,Very High Income
33006,Bongani,Pillay,40,Gauteng,Nan,Self-employed,6145.0,2015-02-09,2015,2,9,0,10.0,8519.34,851.934,3271.87,Low Income
33007,Liam,Mokoena,44,Eastern Cape,Mthatha,Employed,9965.71,2015-04-07,2015,4,7,1,,,,,Low Income
33008,Emma,Ndlovu,49,Kwazulu-Natal,Durban,Employed,83172.98,2019-07-16,2019,7,16,1,5.0,6548.110000000001,1309.622,3673.67,Very High Income
33009,Nomsa,Sithole,30,Free State,Welkom,Employed,14157.88,2018-11-15,2018,11,15,3,10.0,8902.09,890.2090000000001,2903.75,Middle Income
33010,Anele,Botha,33,Eastern Cape,Mthatha,Self-employed,45929.63,2018-02-20,2018,2,20,1,8.0,7336.79,917.09875,2497.84,High Income
33011,Ayanda,Dlamini,56,Free State,Bloemfontein,Employed,80844.28,2012-02-14,2012,2,14,1,14.0,12616.18,901.1557142857145,2842.97,Very High Income
33012,Lucas,Mokoena,63,Gauteng,Midrand,Employed,8240.07,2016-03-10,2016,3,10,3,6.0,2296.69,382.7816666666667,620.48,Low Income
33013,Mia,Williams,63,Gauteng,Soweto,Unemployed,22943.43,2012-07-30,2012,7,30,0,,,,,Middle Income
33014,Ethan,Mokoena,25,Gauteng,Johannesburg,Employed,0.0,2025-03-15,2025,3,15,5,29.0,43544.27,1501.5265517241378,7200.33,
33015,Sophia,Sithole,39,Kwazulu-Natal,Pietermaritzburg,Self-employed,16050.53,2012-04-17,2012,4,17,1,8.0,577027.53,72128.44125,569758.8,Middle Income
33016,Nomsa,Khumalo,36,Kwazulu-Natal,Durban,Self-employed,20253.66,2017-10-31,2017,10,31,1,30.0,25407.54,846.918,2815.49,Middle Income
33017,Bongani,Mthembu,34,Eastern Cape,Gqeberha,Student,26719.21,2017-06-04,2017,6,4,6,19.0,26886.96,1415.1031578947368,5252.74,Middle Income
33018,Sophia,Ndlovu,32,Kwazulu-Natal,Pietermaritzburg,Retired,19505.57,2025-03-22,2025,3,22,5,5.0,3387.81,677.562,1306.16,Middle Income
33019,Sibusiso,Dlamini,59,Kwazulu-Natal,Pietermaritzburg,Self-employed,32438.04,2016-10-21,2016,10,21,4,,,,,High Income
33020,Emma,Williams,39,Eastern Cape,Gqeberha,Employed,23239.11,2018-04-15,2018,4,15,6,,,,,Middle Income
33021,Nomsa,Adams,45,Gauteng,Nan,Employed,11322.01,2021-10-21,2021,10,21,3,7.0,12786.11,1826.587142857143,5016.55,Middle Income
33022,Thabo,Van Wyk,57,Gauteng,Pretoria,Employed,7956.35,1900-01-01,1900,1,1,0,15.0,16580.66,1105.3773333333334,3827.31,Low Income
33023,Sipho,Jacobs,43,Gauteng,Soweto,Retired,20222.7,2022-06-03,2022,6,3,4,7.0,3099.87,442.8385714285714,1050.16,Middle Income
33024,Bongani,Mabena,35,Free State,Bethlehem,Self-employed,11711.21,2012-03-09,2012,3,9,4,8.0,5882.42,735.3025,1350.33,Middle Income
33025,Amahle,Botha,21,Western Cape,Stellenbosch,Retired,35745.7,2024-04-13,2024,4,13,5,6.0,5493.2,915.5333333333332,1515.81,High Income
33026,Kabelo,Mahlangu,39,Gauteng,Pretoria,Self-employed,31174.4,2020-08-06,2020,8,6,3,,,,,High Income
33027,Ava,Molefe,54,Gauteng,Pretoria,Employed,5968.55,2025-06-11,2025,6,11,2,,,,,Low Income
33028,Zanele,Williams,26,Kwazulu-Natal,Durban,Student,40038.03,2012-07-09,2012,7,9,0,8.0,9493.93,1186.74125,4684.79,High Income
33029,Noah,Van Wyk,25,North West,Klerksdorp,Nan,39255.57,2020-01-31,2020,1,31,4,16.0,24206.0,1512.875,8786.76,High Income
33030,Naledi,Molefe,18,Mpumalanga,Mbombela,Student,29231.12,2013-10-03,2013,10,3,3,17.0,15206.76,894.515294117647,4340.51,Middle Income
33031,Amahle,Mabena,18,Western Cape,Stellenbosch,Nan,32196.38,2013-05-16,2013,5,16,3,12.0,16390.54,1365.878333333333,5107.04,High Income
33032,Ava,Mahlangu,67,Kwazulu-Natal,Richards Bay,Employed,33781.6,2018-11-08,2018,11,8,3,14.0,13053.2,932.3714285714286,2421.04,High Income
33033,Lerato,Dlamini,68,Western Cape,George,Employed,21385.0,2022-12-18,2022,12,18,6,7.0,5149.4800000000005,735.6400000000001,1945.7,Middle Income
33034,Emma,Mabena,64,Limpopo,Thohoyandou,Unemployed,120423.39,2013-10-02,2013,10,2,2,22.0,21010.62,955.0281818181818,2749.57,Very High Income
33035,Amelia,Van Wyk,42,Gauteng,Soweto,Employed,53349.25,2022-11-14,2022,11,14,0,12.0,14777.04,1231.4199999999998,6182.57,High Income
33036,Lerato,Dlamini,47,Gauteng,Soweto,Unemployed,11675.4,2015-09-26,2015,9,26,5,6.0,12007.09,2001.1816666666664,9276.53,Middle Income
33037,Oliver,Pillay,42,Kwazulu-Natal,Richards Bay,Employed,4586.03,2016-04-09,2016,4,9,5,,,,,Low Income
33038,Kabelo,Mahlangu,54,Kwazulu-Natal,Richards Bay,Employed,33458.21,2018-05-14,2018,5,14,0,10.0,10060.37,1006.037,2568.65,High Income
33039,Noah,Adams,32,North West,Rustenburg,Self-employed,42740.19,2016-04-29,2016,4,29,4,10.0,4567.62,456.762,1343.92,High Income
33040,Lerato,Sithole,33,Western Cape,Stellenbosch,Employed,50256.72,2015-06-25,2015,6,25,3,,,,,High Income
33041,Ava,Naidoo,25,North West,Rustenburg,Employed,19915.14,2013-05-06,2013,5,6,0,11.0,9824.98,893.18,6184.82,Middle Income
33042,Liam,Naidoo,23,Gauteng,Midrand,Employed,33340.53,2025-09-08,2025,9,8,0,9.0,4456.66,495.1844444444444,1126.28,High Income
33043,Lucas,Jacobs,53,Gauteng,Pretoria,Unemployed,64799.32,2013-01-15,2013,1,15,1,,,,,Very High Income
33044,Ayanda,Mokoena,47,Free State,Bloemfontein,Retired,31519.42,2024-03-22,2024,3,22,4,9.0,6384.21,709.3566666666667,1687.84,High Income
33045,Oliver,Sithole,39,Kwazulu-Natal,Richards Bay,Self-employed,19209.32,2021-06-23,2021,6,23,2,8.0,12391.62,1548.9525,5979.19,Middle Income
33046,Thabo,Mahlangu,37,Mpumalanga,Secunda,Employed,32645.89,2016-01-17,2016,1,17,6,7.0,4239.09,605.5842857142858,1809.71,High Income
33047,Amelia,Williams,56,Kwazulu-Natal,Nan,Unemployed,30320.59,2025-10-23,2025,10,23,3,,,,,High Income
33048,Ayanda,Jacobs,46,Kwazulu-Natal,Durban,Self-employed,158158.42,2021-01-20,2021,1,20,2,5.0,5072.85,1014.57,2652.13,Very High Income
33049,Lerato,Ndlovu,31,Gauteng,Johannesburg,Student,13145.15,2016-02-05,2016,2,5,4,19.0,576153.76,30323.88210526316,559281.82,Middle Income
33050,Anele,Nkosi,57,North West,Klerksdorp,Retired,36531.24,2024-09-13,2024,9,13,4,9.0,11433.21,1270.3566666666666,3044.53,High Income
33051,Bongani,Adams,38,Eastern Cape,East London,Employed,25918.43,2012-03-27,2012,3,27,1,13.0,8657.43,665.9561538461538,2175.74,Middle Income
33052,Kabelo,Botha,27,Kwazulu-Natal,Durban,Employed,85381.75,2016-01-28,2016,1,28,3,7.0,12899.490000000002,1842.784285714286,9545.28,Very High Income
33053,Sophia,Dlamini,54,Limpopo,Tzaneen,Employed,19264.3,2016-02-23,2016,2,23,1,,,,,Middle Income
33054,Oliver,Jacobs,53,Western Cape,Paarl,Employed,31636.83,2013-10-12,2013,10,12,5,6.0,4787.48,797.9133333333333,2589.04,High Income
33055,Lucas,Williams,24,Mpumalanga,Mbombela,Employed,20232.11,2014-09-20,2014,9,20,5,20.0,20922.35,1046.1175,5842.51,Middle Income
33056,Amelia,Van Wyk,36,Kwazulu-Natal,Durban,Employed,20938.64,2022-08-28,2022,8,28,6,,,,,Middle Income
33057,Amelia,Molefe,22,Limpopo,Polokwane,Employed,21436.25,2013-09-18,2013,9,18,2,9.0,4747.44,527.4933333333333,896.92,Middle Income
33058,Amahle,Adams,18,Eastern Cape,Gqeberha,Self-employed,43566.16,2014-01-06,2014,1,6,0,16.0,17746.29,1109.143125,3565.26,High Income
33059,Bongani,Mthembu,33,Kwazulu-Natal,Pietermaritzburg,Retired,16487.62,2014-05-02,2014,5,2,4,,,,,Middle Income
33060,Noah,Adams,22,Free State,Welkom,Student,19898.66,2018-06-17,2018,6,17,6,,,,,Middle Income
33061,Amahle,Ndlovu,54,Free State,Bethlehem,Employed,13369.27,2017-05-06,2017,5,6,5,16.0,21495.56,1343.4725,7236.65,Middle Income
33062,Liam,Naidoo,36,Western Cape,Paarl,Employed,32984.65,2020-01-13,2020,1,13,0,22.0,11801.37,536.425909090909,1082.84,High Income
33063,Noah,Mabena,25,Eastern Cape,East London,Self-employed,0.0,2012-02-28,2012,2,28,1,,,,,
33064,Noah,Dlamini,46,Kwazulu-Natal,Durban,Employed,16169.35,2014-04-25,2014,4,25,4,,,,,Middle Income
33065,Mia,Dlamini,50,Limpopo,Polokwane,Employed,11049.75,2012-12-25,2012,12,25,1,,,,,Middle Income
33066,Zanele,Van Wyk,38,Limpopo,Thohoyandou,Employed,19801.65,2016-10-22,2016,10,22,5,,,,,Middle Income
33067,Thabo,Adams,42,Gauteng,Pretoria,Employed,9330.14,2013-01-25,2013,1,25,4,,,,,Low Income
33068,Lerato,Williams,46,Western Cape,Stellenbosch,Employed,24240.63,2020-08-20,2020,8,20,3,6.0,5914.47,985.745,2588.26,Middle Income
33069,Sophia,Pillay,62,Gauteng,Pretoria,Employed,18286.3,2024-10-31,2024,10,31,3,14.0,11493.37,820.955,3211.32,Middle Income
33070,Oliver,Pillay,40,Free State,Welkom,Self-employed,77934.42,2024-09-21,2024,9,21,5,16.0,32518.41,2032.400625,9130.6,Very High Income
33071,Liam,Mabena,47,Mpumalanga,Secunda,Employed,119862.12,2014-04-28,2014,4,28,0,,,,,Very High Income
33072,Nomsa,Botha,55,Eastern Cape,Mthatha,Student,12585.48,2024-03-06,2024,3,6,2,26.0,18994.21,730.5465384615384,3158.58,Middle Income
33073,Lerato,Mokoena,45,Limpopo,Thohoyandou,Self-employed,13505.23,2026-01-13,2026,1,13,1,,,,,Middle Income
33074,Zanele,Khumalo,46,Kwazulu-Natal,Pietermaritzburg,Student,32113.83,2013-08-30,2013,8,30,4,,,,,High Income
33075,Lucas,Naidoo,26,Kwazulu-Natal,Richards Bay,Self-employed,15130.45,2020-11-26,2020,11,26,3,25.0,20905.62,836.2248,4088.47,Middle Income
33076,Nomsa,Khumalo,23,Northern Cape,Kuruman,Unemployed,25680.46,2016-12-16,2016,12,16,4,6.0,3496.6,582.7666666666667,1234.85,Middle Income
33077,Nomsa,Ndlovu,32,Western Cape,Stellenbosch,Retired,29300.98,2016-11-20,2016,11,20,6,19.0,17004.86,894.9926315789475,4967.52,Middle Income
33078,Emma,Williams,36,Kwazulu-Natal,Richards Bay,Employed,41728.77,2023-02-21,2023,2,21,1,,,,,High Income
33079,Ava,Jacobs,48,Gauteng,Soweto,Employed,4723.53,2012-09-20,2012,9,20,3,21.0,32057.43,1526.5442857142857,21678.65,Low Income
33080,Mia,Molefe,19,Gauteng,Soweto,Employed,5180.91,2024-01-09,2024,1,9,1,,,,,Low Income
33081,Ava,Mokoena,32,Kwazulu-Natal,Richards Bay,Employed,8644.48,2018-12-05,2018,12,5,2,7.0,3532.58,504.6542857142857,896.41,Low Income
