Unnamed: 0,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
26766,26767,Emma,Botha,37,Gauteng,Johannesburg,Student,7072.54,2012-06-07,2012,6,7,3
26767,26768,Mia,Williams,36,Western Cape,Cape Town,Employed,20514.01,2017-09-02,2017,9,2,5
26768,26769,Thabo,Khumalo,48,North West,Mahikeng,Employed,23076.87,2016-02-18,2016,2,18,3
26769,26770,Noah,Nkosi,19,Western Cape,George,Employed,12083.78,2014-02-05,2014,2,5,2
26770,26771,Ayanda,Mthembu,38,Gauteng,Midrand,Unemployed,29209.93,2024-05-13,2024,5,13,0
26771,26772,Zanele,Botha,52,Gauteng,Johannesburg,Employed,23359.98,2013-10-14,2013,10,14,0
26772,26773,Lerato,Van Wyk,32,Kwazulu-Natal,Richards Bay,Employed,39978.37,2015-10-27,2015,10,27,1
26773,26774,Ava,Williams,32,Gauteng,Pretoria,Employed,6290.65,2014-06-18,2014,6,18,2
26774,26775,Noah,Pillay,37,Free State,Bloemfontein,Employed,27766.3,2025-07-11,2025,7,11,4
26775,26776,Thabo,Van Wyk,46,Gauteng,Midrand,Employed,24865.68,2025-05-04,2025,5,4,6
26776,26777,Kabelo,Khumalo,32,Gauteng,Midrand,Unemployed,19610.14,2015-07-20,2015,7,20,0
26777,26778,Liam,Nkosi,33,Gauteng,Nan,Employed,16233.17,2024-01-30,2024,1,30,1
26778,26779,Lucas,Van Wyk,42,Gauteng,Midrand,Employed,29596.47,2022-10-17,2022,10,17,0
26779,26780,Mia,Jacobs,28,Eastern Cape,Mthatha,Employed,10739.69,2022-05-15,2022,5,15,6
26780,26781,Ayanda,Jacobs,35,Gauteng,Pretoria,Self-employed,11508.73,2013-07-20,2013,7,20,5
26781,26782,Emma,Ndlovu,19,Eastern Cape,Gqeberha,Employed,12094.15,2022-12-22,2022,12,22,3
26782,26783,Sibusiso,Nkosi,53,Kwazulu-Natal,Richards Bay,Employed,19073.68,2016-05-27,2016,5,27,4
26783,26784,Sipho,Khumalo,53,Gauteng,Pretoria,Retired,23383.01,2017-07-24,2017,7,24,0
26784,26785,Amelia,Botha,50,Gauteng,Midrand,Employed,7148.97,2021-02-02,2021,2,2,1
26785,26786,Ava,Nkosi,50,Kwazulu-Natal,Pietermaritzburg,Self-employed,38055.97,2024-06-01,2024,6,1,5
26786,26787,Sophia,Naidoo,35,Gauteng,Midrand,Nan,51272.95,2025-10-20,2025,10,20,0
26787,26788,Ava,Adams,38,Kwazulu-Natal,Richards Bay,Employed,27919.73,2018-01-21,2018,1,21,6
26788,26789,Mia,Naidoo,35,Limpopo,Thohoyandou,Employed,20473.36,2012-05-17,2012,5,17,3
26789,26790,Oliver,Dlamini,50,Western Cape,Cape Town,Retired,26350.65,2015-04-10,2015,4,10,4
26790,26791,Emma,Adams,58,Gauteng,Johannesburg,Retired,18482.14,2014-09-07,2014,9,7,6
26791,26792,Amelia,Nkosi,21,Gauteng,Soweto,Employed,23222.41,2015-12-19,2015,12,19,5
26792,26793,Anele,Sithole,46,Gauteng,Midrand,Employed,34478.61,2023-05-21,2023,5,21,6
26793,26794,Amelia,Molefe,67,Kwazulu-Natal,Pietermaritzburg,Employed,32671.81,2023-01-09,2023,1,9,0
26794,26795,Naledi,Nkosi,36,Kwazulu-Natal,Pietermaritzburg,Employed,84926.64,2022-01-12,2022,1,12,2
26795,26796,Ava,Mabena,52,Kwazulu-Natal,Durban,Employed,32155.05,2022-02-03,2022,2,3,3
26796,26797,Lerato,Naidoo,46,Eastern Cape,Mthatha,Nan,31826.68,2024-12-07,2024,12,7,5
26797,26798,Sibusiso,Mabena,37,Western Cape,George,Retired,22359.97,2018-08-08,2018,8,8,2
26798,26799,Ava,Williams,52,Kwazulu-Natal,Durban,Employed,35236.52,2018-02-13,2018,2,13,1
26799,26800,Sibusiso,Naidoo,52,Free State,Bloemfontein,Retired,20532.46,2022-03-15,2022,3,15,1
26800,26801,Ava,Ndlovu,37,Kwazulu-Natal,Pietermaritzburg,Employed,12645.0,2017-08-15,2017,8,15,1
26801,26802,Amahle,Molefe,40,Eastern Cape,East London,Employed,19153.97,2015-08-21,2015,8,21,4
26802,26803,Amelia,Mokoena,37,Kwazulu-Natal,Pietermaritzburg,Unemployed,21932.2,2022-03-08,2022,3,8,1
26803,26804,Sibusiso,Dlamini,54,Kwazulu-Natal,Pietermaritzburg,Self-employed,16019.15,2016-08-21,2016,8,21,6
26804,26805,Anele,Khumalo,54,Western Cape,George,Self-employed,34152.36,2024-12-05,2024,12,5,3
26805,26806,Lerato,Nkosi,32,Eastern Cape,East London,Self-employed,5220.47,2018-09-22,2018,9,22,5
26806,26807,Amelia,Naidoo,36,Kwazulu-Natal,Durban,Employed,23801.76,2018-12-20,2018,12,20,3
26807,26808,Ava,Mabena,64,Western Cape,Stellenbosch,Employed,13063.02,2012-07-17,2012,7,17,1
26808,26809,Ayanda,Mahlangu,48,Gauteng,Soweto,Self-employed,15248.97,2020-01-14,2020,1,14,1
26809,26810,Oliver,Pillay,41,Western Cape,Paarl,Employed,26955.34,2012-04-15,2012,4,15,6
26810,26811,Thabo,Mokoena,49,Kwazulu-Natal,Pietermaritzburg,Employed,40812.55,2018-01-11,2018,1,11,3
26811,26812,Zanele,Botha,41,Western Cape,Stellenbosch,Retired,8709.61,2024-05-18,2024,5,18,5
26812,26813,Ayanda,Dlamini,23,Limpopo,Tzaneen,Nan,6458.71,2012-06-29,2012,6,29,4
26813,26814,Nomsa,Pillay,47,North West,Rustenburg,Employed,13911.2,2017-05-22,2017,5,22,0
26814,26815,Liam,Pillay,18,Northern Cape,Kuruman,Employed,18757.6,2021-03-05,2021,3,5,4
26815,26816,Sophia,Williams,53,Gauteng,Midrand,Self-employed,8219.46,2012-09-01,2012,9,1,5
26816,26817,Sipho,Botha,33,Kwazulu-Natal,Richards Bay,Employed,21788.06,2023-11-21,2023,11,21,1
26817,26818,Amahle,Molefe,40,Mpumalanga,Secunda,Student,27615.82,2013-01-22,2013,1,22,1
26818,26819,Noah,Ndlovu,24,Eastern Cape,Mthatha,Unemployed,14382.24,2023-09-16,2023,9,16,5
26819,26820,Liam,Mthembu,40,Gauteng,Soweto,Unemployed,12538.15,2016-03-20,2016,3,20,6
26820,26821,Anele,Van Wyk,55,Limpopo,Tzaneen,Unemployed,0.0,2018-02-23,2018,2,23,4
26821,26822,Ayanda,Adams,42,Kwazulu-Natal,Richards Bay,Self-employed,19133.25,2013-06-30,2013,6,30,6
26822,26823,Amelia,Pillay,53,Free State,Bethlehem,Unemployed,25728.46,2014-08-04,2014,8,4,0
26823,26824,Oliver,Williams,49,North West,Mahikeng,Self-employed,19207.85,2017-12-22,2017,12,22,4
26824,26825,Naledi,Ndlovu,30,Northern Cape,Kimberley,Self-employed,26234.84,2015-03-28,2015,3,28,5
26825,26826,Bongani,Naidoo,20,Kwazulu-Natal,Richards Bay,Unemployed,17464.6,2015-12-08,2015,12,8,1
26826,26827,Lerato,Botha,21,Gauteng,Pretoria,Unemployed,15427.88,2017-09-13,2017,9,13,2
26827,26828,Naledi,Sithole,23,Kwazulu-Natal,Richards Bay,Nan,6269.65,2015-05-16,2015,5,16,5
26828,26829,Mia,Mahlangu,53,Eastern Cape,East London,Student,10662.51,2024-09-23,2024,9,23,0
26829,26830,Zanele,Van Wyk,25,Kwazulu-Natal,Pietermaritzburg,Self-employed,14333.56,2013-02-11,2013,2,11,0
26830,26831,Oliver,Pillay,38,Kwazulu-Natal,Durban,Employed,18107.33,2014-05-14,2014,5,14,2
26831,26832,Mia,Pillay,27,Kwazulu-Natal,Richards Bay,Employed,25865.78,2023-05-24,2023,5,24,2
26832,26833,Naledi,Mabena,35,Kwazulu-Natal,Pietermaritzburg,Employed,32322.3,2018-10-10,2018,10,10,2
26833,26834,Lerato,Khumalo,59,North West,Mahikeng,Unemployed,25062.62,2012-01-10,2012,1,10,1
26834,26835,Anele,Naidoo,48,Limpopo,Tzaneen,Retired,18329.22,2019-05-09,2019,5,9,3
26835,26836,Ayanda,Khumalo,51,Gauteng,Johannesburg,Employed,11534.75,2013-02-20,2013,2,20,2
26836,26837,Sipho,Dlamini,33,Kwazulu-Natal,Richards Bay,Employed,0.0,2019-08-10,2019,8,10,5
26837,26838,Nomsa,Sithole,44,Kwazulu-Natal,Pietermaritzburg,Employed,71775.76,2025-03-05,2025,3,5,2
26838,26839,Anele,Mthembu,41,Kwazulu-Natal,Richards Bay,Employed,37767.52,2015-03-16,2015,3,16,0
26839,26840,Ayanda,Naidoo,26,Western Cape,George,Employed,50665.46,2020-07-18,2020,7,18,5
26840,26841,Bongani,Mthembu,35,Eastern Cape,Gqeberha,Student,46443.01,2021-09-25,2021,9,25,5
26841,26842,Mia,Mahlangu,33,Free State,Welkom,Retired,7545.84,2020-06-14,2020,6,14,6
26842,26843,Amelia,Mabena,33,Kwazulu-Natal,Durban,Employed,7600.42,2018-07-14,2018,7,14,5
26843,26844,Ayanda,Molefe,25,Mpumalanga,Secunda,Employed,21188.08,2021-06-21,2021,6,21,0
26844,26845,Noah,Mabena,42,Northern Cape,Kuruman,Employed,31542.56,2016-08-23,2016,8,23,1
26845,26846,Sibusiso,Jacobs,35,Limpopo,Thohoyandou,Self-employed,46991.5,2015-01-29,2015,1,29,3
26846,26847,Amelia,Khumalo,40,North West,Mahikeng,Self-employed,19053.22,2018-09-27,2018,9,27,3
26847,26848,Amahle,Mahlangu,32,Kwazulu-Natal,Richards Bay,Employed,7459.02,2015-08-07,2015,8,7,4
26848,26849,Emma,Pillay,36,Mpumalanga,Emalahleni,Employed,16474.74,2016-09-18,2016,9,18,6
26849,26850,Sophia,Williams,28,North West,Mahikeng,Employed,27093.29,2024-02-01,2024,2,1,3
26850,26851,Oliver,Khumalo,27,Eastern Cape,East London,Retired,17971.27,2020-11-26,2020,11,26,3
26851,26852,Ava,Pillay,37,Gauteng,Johannesburg,Student,16821.05,2022-07-05,2022,7,5,1
26852,26853,Emma,Mabena,47,Gauteng,Pretoria,Employed,36909.46,2019-08-22,2019,8,22,3
26853,26854,Amelia,Mahlangu,53,Kwazulu-Natal,Durban,Employed,15399.5,2022-12-06,2022,12,6,1
26854,26855,Noah,Adams,48,Free State,Bloemfontein,Employed,10595.43,2015-06-17,2015,6,17,2
26855,26856,Kabelo,Van Wyk,38,Kwazulu-Natal,Pietermaritzburg,Retired,24527.33,2023-03-14,2023,3,14,1
26856,26857,Ava,Mahlangu,52,Limpopo,Thohoyandou,Student,14933.67,2020-08-14,2020,8,14,4
26857,26858,Ava,Pillay,43,Free State,Bethlehem,Employed,31112.27,2012-05-20,2012,5,20,6
26858,26859,Ava,Adams,18,Gauteng,Soweto,Student,19074.78,2023-11-18,2023,11,18,5
26859,26860,Noah,Adams,29,Gauteng,Pretoria,Nan,11755.0,2020-12-06,2020,12,6,6
26860,26861,Anele,Naidoo,41,Eastern Cape,East London,Employed,11239.08,2022-12-21,2022,12,21,2
26861,26862,Zanele,Pillay,25,Gauteng,Pretoria,Employed,33227.37,2021-04-17,2021,4,17,5
26862,26863,Bongani,Adams,42,North West,Mahikeng,Employed,40652.18,2018-09-20,2018,9,20,3
26863,26864,Sibusiso,Williams,28,Mpumalanga,Mbombela,Unemployed,20253.55,2012-05-08,2012,5,8,1
26864,26865,Sophia,Dlamini,37,Kwazulu-Natal,Pietermaritzburg,Employed,22006.39,2023-10-10,2023,10,10,1
26865,26866,Nomsa,Adams,26,Kwazulu-Natal,Pietermaritzburg,Student,29414.44,2023-03-21,2023,3,21,1
26866,26867,Ava,Pillay,34,Limpopo,Polokwane,Retired,12747.44,2022-05-08,2022,5,8,6
26867,26868,Liam,Nkosi,30,Mpumalanga,Secunda,Employed,44251.13,2020-10-12,2020,10,12,0
26868,26869,Anele,Mabena,60,Kwazulu-Natal,Durban,Retired,17640.52,2019-03-05,2019,3,5,1
26869,26870,Lucas,Nkosi,49,Northern Cape,Kuruman,Employed,23030.84,2016-05-30,2016,5,30,0
26870,26871,Lerato,Van Wyk,45,Kwazulu-Natal,Pietermaritzburg,Employed,6552.53,2019-07-13,2019,7,13,5
26871,26872,Mia,Mokoena,22,Western Cape,Stellenbosch,Retired,30647.96,2023-01-29,2023,1,29,6
26872,26873,Bongani,Dlamini,30,Kwazulu-Natal,Durban,Employed,63915.56,2020-12-07,2020,12,7,0
26873,26874,Sophia,Mahlangu,39,Free State,Welkom,Employed,41133.84,2015-06-21,2015,6,21,6
26874,26875,Amelia,Mthembu,42,Northern Cape,Kuruman,Nan,16613.58,2014-05-25,2014,5,25,6
26875,26876,Bongani,Adams,37,Western Cape,George,Unemployed,17909.23,2020-03-05,2020,3,5,3
26876,26877,Noah,Khumalo,52,Kwazulu-Natal,Richards Bay,Retired,17963.17,2023-11-02,2023,11,2,3
26877,26878,Zanele,Mthembu,38,Kwazulu-Natal,Pietermaritzburg,Nan,0.0,2018-03-24,2018,3,24,5
26878,26879,Nomsa,Dlamini,63,Mpumalanga,Emalahleni,Employed,36148.32,2013-01-25,2013,1,25,4
26879,26880,Ava,Khumalo,44,Eastern Cape,East London,Employed,19157.54,2016-11-25,2016,11,25,4
26880,26881,Thabo,Williams,34,Gauteng,Johannesburg,Retired,12141.8,2023-07-12,2023,7,12,2
26881,26882,Naledi,Dlamini,31,Limpopo,Thohoyandou,Employed,38091.14,2021-04-09,2021,4,9,4
26882,26883,Naledi,Mabena,26,Eastern Cape,Mthatha,Self-employed,34382.14,2016-02-07,2016,2,7,6
26883,26884,Kabelo,Van Wyk,30,Mpumalanga,Secunda,Self-employed,9161.34,2015-06-06,2015,6,6,5
26884,26885,Ava,Van Wyk,50,Limpopo,Polokwane,Self-employed,17156.72,2018-12-28,2018,12,28,4
26885,26886,Zanele,Jacobs,28,Gauteng,Nan,Unemployed,0.0,2020-12-13,2020,12,13,6
26886,26887,Emma,Van Wyk,38,North West,Rustenburg,Employed,33622.45,2024-09-07,2024,9,7,5
26887,26888,Zanele,Adams,44,Kwazulu-Natal,Pietermaritzburg,Unemployed,6768.04,2020-04-16,2020,4,16,3
26888,26889,Amahle,Pillay,25,Northern Cape,Kimberley,Self-employed,22354.88,2014-12-08,2014,12,8,0
26889,26890,Ethan,Adams,30,Gauteng,Pretoria,Employed,19198.9,2013-06-13,2013,6,13,3
26890,26891,Sipho,Mahlangu,34,Limpopo,Thohoyandou,Employed,14684.23,2014-07-11,2014,7,11,4
26891,26892,Zanele,Mokoena,21,Gauteng,Soweto,Self-employed,22242.14,2016-09-15,2016,9,15,3
26892,26893,Liam,Naidoo,43,Western Cape,Stellenbosch,Unemployed,54719.83,2014-06-24,2014,6,24,1
26893,26894,Sibusiso,Mabena,51,Northern Cape,Upington,Self-employed,14001.78,2016-03-21,2016,3,21,0
26894,26895,Lucas,Botha,52,Gauteng,Soweto,Employed,12878.0,2017-02-16,2017,2,16,3
26895,26896,Liam,Mahlangu,32,Western Cape,Paarl,Retired,37887.48,2019-06-20,2019,6,20,3
26896,26897,Ethan,Mokoena,43,Mpumalanga,Secunda,Employed,9616.45,2021-12-31,2021,12,31,4
26897,26898,Emma,Ndlovu,52,Kwazulu-Natal,Durban,Nan,34225.96,2014-04-05,2014,4,5,5
26898,26899,Ethan,Jacobs,28,Kwazulu-Natal,Richards Bay,Student,21826.47,2018-12-06,2018,12,6,3
26899,26900,Anele,Van Wyk,47,Northern Cape,Kuruman,Retired,36278.2,2016-04-27,2016,4,27,2
26900,26901,Lucas,Mabena,55,Kwazulu-Natal,Richards Bay,Employed,35929.15,2023-07-25,2023,7,25,1
26901,26902,Sophia,Botha,48,Western Cape,George,Employed,8735.88,2013-06-20,2013,6,20,3
26902,26903,Liam,Mthembu,42,Eastern Cape,Gqeberha,Retired,25422.31,2020-01-30,2020,1,30,3
26903,26904,Sophia,Mthembu,47,Eastern Cape,East London,Self-employed,34052.84,2022-08-06,2022,8,6,5
26904,26905,Mia,Mahlangu,30,Gauteng,Pretoria,Unemployed,12253.0,2019-09-22,2019,9,22,6
26905,26906,Naledi,Mokoena,50,Kwazulu-Natal,Pietermaritzburg,Self-employed,5753.78,2019-12-28,2019,12,28,5
26906,26907,Ayanda,Van Wyk,26,Gauteng,Midrand,Student,0.0,2024-01-18,2024,1,18,3
26907,26908,Sipho,Pillay,72,Western Cape,Cape Town,Student,6832.11,2018-04-26,2018,4,26,3
26908,26909, Lucas ,Williams,18,Gauteng,Pretoria,Employed,37177.01,2013-12-22,2013,12,22,6
26909,26910,Bongani,Botha,48,Mpumalanga,Emalahleni,Student,14263.63,2023-08-01,2023,8,1,1
26910,26911,Naledi,Dlamini,54,Gauteng,Soweto,Employed,11957.92,2017-07-01,2017,7,1,5
26911,26912,Liam,Khumalo,18,Gauteng,Johannesburg,Employed,9652.7,2015-04-09,2015,4,9,3
26912,26913,Anele,Mahlangu,35,North West,Mahikeng,Unemployed,23399.7,2016-11-17,2016,11,17,3
26913,26914,Nomsa,Ndlovu,36,Gauteng,Johannesburg,Unemployed,21450.45,2019-08-13,2019,8,13,1
26914,26915,Zanele,Mahlangu,42,North West,Klerksdorp,Employed,8723.79,2013-06-28,2013,6,28,4
26915,26916,Sophia,Pillay,68,Mpumalanga,Emalahleni,Employed,0.0,2025-05-03,2025,5,3,5
26916,26917,Amahle,Adams,50,Kwazulu-Natal,Durban,Nan,29085.33,2014-01-30,2014,1,30,3
26917,26918,Thabo,Van Wyk,54,Gauteng,Soweto,Employed,14910.52,2018-08-18,2018,8,18,5
26918,26919,Lerato,Mabena,37,Gauteng,Soweto,Employed,42212.03,2024-01-04,2024,1,4,3
26919,26920,Thabo,Molefe,45,Gauteng,Johannesburg,Employed,12520.09,2024-02-16,2024,2,16,4
26920,26921,Amelia,Mokoena,78,Gauteng,Midrand,Employed,53773.31,2013-05-27,2013,5,27,0
26921,26922,Kabelo,Jacobs,68,Kwazulu-Natal,Pietermaritzburg,Self-employed,14855.78,2023-05-31,2023,5,31,2
26922,26923,Sipho,Sithole,59,Gauteng,Johannesburg,Self-employed,22126.98,2017-10-26,2017,10,26,3
26923,26924,Lerato,Khumalo,33,Limpopo,Thohoyandou,Self-employed,0.0,2023-05-08,2023,5,8,0
26924,26925,Sibusiso,Sithole,42,Gauteng,Midrand,Nan,16578.3,2024-07-14,2024,7,14,6
26925,26926,Mia,Dlamini,43,Kwazulu-Natal,Richards Bay,Employed,24483.12,2013-07-29,2013,7,29,0
26926,26927,Sophia,Ndlovu,56,Gauteng,Pretoria,Employed,27905.15,2020-06-26,2020,6,26,4
26927,26928,Amelia,Jacobs,57,Gauteng,Soweto,Self-employed,20339.34,2021-04-03,2021,4,3,5
26928,26929,Sipho,Nkosi,50,Limpopo,Polokwane,Retired,17064.09,2021-02-04,2021,2,4,3
26929,26930,Bongani,Williams,45,Eastern Cape,Gqeberha,Employed,25280.12,2016-01-14,2016,1,14,3
26930,26931,Lucas,Nkosi,44,Gauteng,Soweto,Unemployed,48430.48,2024-09-27,2024,9,27,4
26931,26932,Sophia,Khumalo,47,Kwazulu-Natal,Richards Bay,Employed,17995.7,2013-06-23,2013,6,23,6
26932,26933,Bongani,Mabena,34,Kwazulu-Natal,Durban,Student,28600.0,2012-02-17,2012,2,17,4
26933,26934,Zanele,Van Wyk,43,Mpumalanga,Secunda,Student,46637.91,2021-03-24,2021,3,24,2
26934,26935,Sibusiso,Adams,44,Gauteng,Midrand,Self-employed,21537.15,2025-03-27,2025,3,27,3
26935,26936,Naledi,Dlamini,26,Free State,Welkom,Retired,20664.49,2013-06-06,2013,6,6,3
26936,26937,Thabo, Van Wyk ,18,Gauteng,Pretoria,Self-employed,35950.0,2017-09-19,2017,9,19,1
26937,26938,Emma,Williams,39,Kwazulu-Natal,Durban,Nan,36001.85,2020-12-08,2020,12,8,1
26938,26939,Amahle,Jacobs,40,Kwazulu-Natal,Richards Bay,Employed,19663.95,2012-12-25,2012,12,25,1
26939,26940,Oliver,Mthembu,59,Western Cape,Cape Town,Unemployed,20799.66,2017-06-02,2017,6,2,4
26940,26941,Zanele,Khumalo,31,Kwazulu-Natal,Pietermaritzburg,Unemployed,54311.99,2014-02-26,2014,2,26,2
26941,26942,Nomsa,Sithole,52,Kwazulu-Natal,Durban,Employed,25713.83,2023-10-19,2023,10,19,3
26942,26943,Mia,Adams,28,Gauteng,Pretoria,Employed,5021.06,2019-11-21,2019,11,21,3
26943,26944,Sipho,Khumalo,53,Northern Cape,Kuruman,Employed,9584.5,2020-03-13,2020,3,13,4
26944,26945,Sophia,Khumalo,28,Western Cape,Cape Town,Self-employed,12907.63,2017-01-03,2017,1,3,1
26945,26946,Zanele,Jacobs,18,Mpumalanga,Secunda,Employed,8690.29,2018-09-13,2018,9,13,3
26946,26947,Noah,Molefe,48,Kwazulu-Natal,Richards Bay,Employed,9702.49,2017-05-30,2017,5,30,1
26947,26948,Nomsa,Mthembu,41,Gauteng,Pretoria,Retired,30642.02,2016-01-30,2016,1,30,5
26948,26949,Ethan,Nkosi,33,Western Cape,Cape Town,Employed,42069.44,2016-09-02,2016,9,2,4
26949,26950,Amelia,Adams,37,Eastern Cape,Gqeberha,Student,9693.14,2019-06-11,2019,6,11,1
26950,26951,Sibusiso,Adams,33,Free State,Bethlehem,Employed,12448.57,2023-04-26,2023,4,26,2
26951,26952,Amahle,Jacobs,40,Eastern Cape,Mthatha,Employed,16356.23,2014-09-06,2014,9,6,5
26952,26953,Emma, Dlamini ,36,Gauteng,Soweto,Employed,21325.32,2013-09-07,2013,9,7,5
26953,26954,Anele,Mthembu,22,Gauteng,Midrand,Employed,27321.47,2021-07-03,2021,7,3,5
26954,26955,Bongani,Williams,43,Limpopo,Thohoyandou,Student,60021.25,2025-11-27,2025,11,27,3
26955,26956,Ava,Pillay,33,Mpumalanga,Mbombela,Employed,26607.33,2018-11-21,2018,11,21,2
26956,26957,Mia,Naidoo,31,Gauteng,Soweto,Employed,24446.58,2012-12-25,2012,12,25,1
26957,26958,Amelia,Sithole,49,Limpopo,Thohoyandou,Employed,0.0,2020-02-11,2020,2,11,1
26958,26959,Emma,Pillay,37,Eastern Cape,Gqeberha,Employed,0.0,2024-03-30,2024,3,30,5
26959,26960,Ava,Sithole,40,Kwazulu-Natal,Durban,Unemployed,20280.83,2023-06-12,2023,6,12,0
26960,26961,Sibusiso,Mabena,52,Kwazulu-Natal,Richards Bay,Retired,49213.6,2013-01-08,2013,1,8,1
26961,26962,Lucas,Naidoo,49,Western Cape,Stellenbosch,Employed,29750.75,2015-07-13,2015,7,13,0
26962,26963,Bongani,Williams,25,Gauteng,Pretoria,Employed,17579.39,2025-08-12,2025,8,12,1
26963,26964,Naledi,Van Wyk,46,Free State,Welkom,Employed,38585.06,2019-03-10,2019,3,10,6
26964,26965,Ayanda,Naidoo,41,North West,Rustenburg,Student,17384.35,2017-11-15,2017,11,15,2
26965,26966,Anele,Mabena,20,Kwazulu-Natal,Durban,Employed,25203.36,2022-07-14,2022,7,14,3
26966,26967,Thabo,Naidoo,33,Western Cape,Stellenbosch,Self-employed,11178.12,2025-08-24,2025,8,24,6
26967,26968,Oliver,Naidoo,35,Western Cape,Stellenbosch,Self-employed,39282.32,2016-10-16,2016,10,16,6
26968,26969,Thabo,Naidoo,26,Kwazulu-Natal,Durban,Self-employed,20153.84,2020-11-18,2020,11,18,2
26969,26970,Nomsa,Mthembu,35,Eastern Cape,East London,Employed,24587.24,2020-05-03,2020,5,3,6
26970,26971,Ava,Dlamini,23,Gauteng,Soweto,Self-employed,73356.83,2014-04-12,2014,4,12,5
26971,26972,Naledi,Dlamini,51,Western Cape,Cape Town,Employed,27063.47,2025-09-30,2025,9,30,1
26972,26973,Bongani,Dlamini,27,Free State,Bethlehem,Retired,17196.84,2017-07-26,2017,7,26,2
26973,26974,Lucas,Williams,46,Gauteng,Soweto,Employed,17605.79,2022-06-15,2022,6,15,2
26974,26975,Naledi,Naidoo,41,Kwazulu-Natal,Richards Bay,Employed,21239.02,2024-08-23,2024,8,23,4
26975,26976,Sipho,Botha,49,Free State,Bethlehem,Employed,0.0,2014-04-04,2014,4,4,4
26976,26977,Sophia,Mokoena,47,Gauteng,Soweto,Student,7923.3,2019-01-02,2019,1,2,2
26977,26978,Amahle,Sithole,40,Kwazulu-Natal,Durban,Unemployed,9440.99,2021-07-11,2021,7,11,6
26978,26979,Mia,Mabena,58,Western Cape,Cape Town,Nan,42627.96,2025-03-27,2025,3,27,3
26979,26980,Emma,Mahlangu,46,Gauteng,Johannesburg,Student,41336.63,2025-12-16,2025,12,16,1
26980,26981,Ayanda,Molefe,20,Mpumalanga,Secunda,Unemployed,55693.88,2022-07-13,2022,7,13,2
26981,26982,Anele,Khumalo,25,Eastern Cape,Gqeberha,Student,6454.42,2015-03-14,2015,3,14,5
26982,26983,Naledi,Molefe,18,Western Cape,Cape Town,Employed,6982.33,2015-11-07,2015,11,7,5
26983,26984,Sipho,Botha,45,Gauteng,Johannesburg,Unemployed,94772.15,2018-03-01,2018,3,1,3
26984,26985,Liam,Botha,32,Gauteng,Nan,Student,13120.48,2018-01-25,2018,1,25,3
26985,26986,Anele,Mahlangu,38,Mpumalanga,Emalahleni,Nan,15489.52,2018-08-18,2018,8,18,5
26986,26987,Ayanda,Pillay,56,Free State,Bloemfontein,Self-employed,16550.71,2024-06-09,2024,6,9,6
26987,26988,Amahle,Mahlangu,18,Kwazulu-Natal,Durban,Employed,22000.51,2017-07-23,2017,7,23,6
26988,26989,Oliver,Van Wyk,36,Gauteng,Johannesburg,Employed,20237.25,2014-04-22,2014,4,22,1
26989,26990,Amelia,Van Wyk,34,North West,Mahikeng,Employed,29608.73,2023-02-04,2023,2,4,5
26990,26991,Amahle,Ndlovu,37,Limpopo,Tzaneen,Student,30166.8,2015-08-12,2015,8,12,2
26991,26992,Zanele,Mabena,18,Gauteng,Soweto,Employed,57780.86,2013-11-09,2013,11,9,5
26992,26993,Nomsa,Sithole,50,Gauteng,Soweto,Employed,4963.68,2018-03-17,2018,3,17,5
26993,26994,Ayanda,Molefe,33,Kwazulu-Natal,Pietermaritzburg,Student,10215.75,2012-09-18,2012,9,18,1
26994,26995,Emma,Ndlovu,45,Kwazulu-Natal,Pietermaritzburg,Student,33373.37,2018-06-22,2018,6,22,4
26995,26996,Lerato,Dlamini,75,Gauteng,Pretoria,Employed,18330.77,2018-09-22,2018,9,22,5
26996,26997,Noah,Khumalo,26,Gauteng,Johannesburg,Employed,47816.06,2022-07-31,2022,7,31,6
26997,26998,Mia,Van Wyk,18,Eastern Cape,East London,Employed,8760.44,2025-11-15,2025,11,15,5
26998,26999,Sipho,Williams,36,Eastern Cape,East London,Retired,47758.6,2024-05-01,2024,5,1,2
26999,27000,Lerato,Dlamini,64,Kwazulu-Natal,Durban,Employed,23407.95,2024-09-02,2024,9,2,0
27000,27001,Thabo,Mabena,44,Kwazulu-Natal,Pietermaritzburg,Employed,0.0,2018-01-08,2018,1,8,0
27001,27002,Ethan,Khumalo,40,Western Cape,George,Employed,8588.07,2013-10-23,2013,10,23,2
27002,27003,Zanele,Khumalo,50,Kwazulu-Natal,Pietermaritzburg,Employed,19395.42,2019-03-10,2019,3,10,6
27003,27004,Zanele,Adams,38,Limpopo,Thohoyandou,Employed,25492.3,2021-08-26,2021,8,26,3
27004,27005,Ava,Pillay,37,Kwazulu-Natal,Durban,Employed,24846.27,2018-06-14,2018,6,14,3
27005,27006,Anele,Adams,31,North West,Mahikeng,Employed,10292.18,2025-10-07,2025,10,7,1
27006,27007,Ethan,Adams,48,Eastern Cape,East London,Student,32609.74,2019-12-24,2019,12,24,1
27007,27008,Emma,Adams,32,Free State,Welkom,Self-employed,10264.85,2020-05-01,2020,5,1,4
